"","address","price","rooms","lat","lng"
"1047","Saratoga St, Boston, MA",2200,"3",42.3833097,-71.0183912
"1048","192 Bremen St # 1, Boston, MA",1900,"2",42.3732136,-71.0341377
"1049","Bremen St, Boston, MA",1800,"2",42.3753627,-71.0313453
"1050","Saratoga St, East Boston, MA",1600,"1",42.3833097,-71.0183912
"1051","Frankfort St, Boston, MA",2400,"3",42.3701845,-71.0347305
"1052","Bennington St, Boston, MA",3495,"5",42.3841348,-71.0143787
"1053","Gladstone St, Boston, MA",3395,"5",42.3893389,-71.0051627
"1054","Cottage St, Boston, MA",3395,"4",42.3706831,-71.0319611
"1055","Eutaw St, Boston, MA",2800,"4",42.3794539,-71.0369493
"1056","Lexington St, Boston, MA",1550,"2",42.3786683,-71.034939
"1057","New St, East Boston, MA",2475,"1",42.3716034,-71.0431591
"1058","Maverick St, Boston, MA",3300,"3",42.3686559,-71.0355256
"1059","9 New St, Boston, MA",3000,"1",42.3708571,-71.0437972
"1060","680 Bennington St # 2, Boston, MA",3495,"5",42.3844981,-71.013906
"1061","286 Sumner St # 2, Boston, MA",3200,"4",42.367927,-71.036982
"1062","62 Trenton St APT 2, Boston, MA",1850,"2",42.3787039,-71.0372017
"1063","27 Chelsea St # 2, Boston, MA",2600,"3",42.370528,-71.037684
"1064","253 Webster St # 1, East Boston, MA",1800,"2",42.3646865,-71.0316666
"1065","206 Maverick St # 2, Boston, MA",1875,"2",42.3689427,-71.0357332
"1066","344 Sumner St # 2A, East Boston, MA",2200,"2",42.3670306,-71.0354971
"1067","257 Webster St # 2, Boston, MA",1800,"2",42.3645859,-71.0316126
"1068","387 Meridian St APT 2, Boston, MA",2200,"3",42.3798002,-71.0389994
"1069","89 Princeton St # 33, Boston, MA",3000,"2",42.3773365,-71.0360224
"1070","255 Meridian St, Boston, MA",3000,"2",42.3760852,-71.0391206
"1071","24 Orient Ave, Boston, MA",2200,"3",42.389835,-71.0000673
"1072","245 Sumner St, Boston, MA",2590,"2",42.367941,-71.03844
"1073","112 White St # 12, Boston, MA",2550,"3",42.38077,-71.032494
"1074","42 Saratoga St # 2, Boston, MA",1700,"1",42.376277,-71.037869
"1075","250 Webster St, Boston, MA",1800,"2",42.3648951,-71.0316948
"1076","74 Frankfort St # 1, Boston, MA",2400,"3",42.370994,-71.034158
"1077","Cowper St, Boston, MA",1795,"1",42.381484,-71.0149669
"1078","Bennington St, Boston, MA",2100,"3",42.3841348,-71.0143787
"1079","Lexington St, Boston, MA",2850,"4",42.3786683,-71.034939
"1080","93 Princeton St # 1, Boston, MA",2100,"2",42.377367,-71.0359398
"1081","10 Drake Pl # 2, East Boston, MA",1695,"1",42.3728652,-71.0364268
"1082","New St, East Boston, MA",2430,"1",42.3716034,-71.0431591
"1083","40 Saint Edward Rd # 1, Boston, MA",2800,"3",42.3858408,-71.0027043
"1084","186 Everett St # 2, Boston, MA",4200,"6",42.3582207,-71.1374161
"1085","682 Bennington St # 2, Boston, MA",3495,"5",42.3845514,-71.0137353
"1086","677 Bennington St # 2, Boston, MA",3495,"5",42.38397,-71.014049
"1087","240 Maverick St # 3, Boston, MA",2800,"4",42.3684467,-71.0346946
"1088","9 Drake Pl # 2, Boston, MA",1600,"1",42.3728573,-71.0366391
"1089","297 Lexington St # 3, Boston, MA",2850,"4",42.38074,-71.028828
"1090","18 Frankfort St # 3, Boston, MA",3395,"4",42.3693981,-71.0359
"1091","145 Cottage St # 3, Boston, MA",3495,"4",42.3692816,-71.0333
"1092","187 Everett St # 1, Boston, MA",4200,"6",42.3659228,-71.0314282
"1093","121 Saratoga St, Boston, MA",2300,"1",42.3767709,-71.0354538
"1094","288 Sumner St, Boston, MA",2600,"3",42.367892,-71.036903
"1095","103 Orleans St, Boston, MA",2600,"3",42.369436,-71.036508
"1096","315 Meridian St # 3, Boston, MA",1500,"1",42.3775234,-71.0390604
"1097","20 Marginal St, Boston, MA",3305,"2",42.367315,-71.0404601
"1098","22 Monmouth St, Boston, MA",2000,"2",42.3798768,-71.0382974
"1099","62 Lubec St, East Boston, MA",2250,"3",42.3703394,-71.0337407
"1100","34 Princeton St, Boston, MA",4200,"6",42.376997,-71.037996
"1101","347 Meridian St, Boston, MA",2550,"3",42.3784318,-71.0389967
"1102","291 Lexington St, Boston, MA",2850,"4",42.380643,-71.0290799
"1103","24 Frankfort St, Boston, MA",3395,"4",42.369545,-71.035846
"1104","223 Bennington St, Boston, MA",2400,"3",42.377735,-71.030596
"1105","119 Lexington St # 3MAR, Boston, MA",2450,"3",42.3783711,-71.0354661
"1106","166 Leyden St # 22, Boston, MA",2925,"4",42.3889827,-71.0053761
"1107","28 Falcon St # 1, Boston, MA",1950,"3",42.3821284,-71.0386234
"1108","Sumner St, Boston, MA",2000,"3",42.3672392,-71.035965
"1109","296 Meridian St APT 3, Boston, MA",2200,"1",42.3769055,-71.0392799
"1110","289 Sumner St, Boston, MA",2600,"3",42.367543,-71.037194
"1111","Lexington St, Boston, MA",2400,"3",42.3786683,-71.034939
"1112","Lexington St, Boston, MA",2850,"4",42.3786683,-71.034939
"1113","58 Bennington St # 3, Boston, MA",2100,"3",42.375867,-71.036924
"1114","23 Princeton St # 263, Boston, MA",4200,"6",42.376511,-71.038066
"1115","279 Sumner St, Boston, MA",2700,"3",42.3677331,-71.0375169
"1116","116 Gladstone St # 2, Boston, MA",1900,"2",42.3892266,-71.0053059
"1117","39 Saint Edward Rd # 1, East Boston, MA",2000,"2",42.3856362,-71.0026164
"1118","Lexington St, East Boston, MA",2850,"4",42.3786683,-71.034939
"1119","Bennington St, East Boston, MA",3495,"5",42.3841348,-71.0143787
"1120","Webster St, Boston, MA",1500,"1",42.3655982,-71.03444
"1121","224 Chelsea St, Boston, MA",2400,"3",42.375478,-71.0325499
"1122","239 Webster St # 2, Boston, MA",2000,"1",42.36454,-71.032235
"1123","184 Bennington St # 3, Boston, MA",1800,"2",42.377529,-71.0324569
"1124","117 Lexington St APT 3R, Boston, MA",2450,"3",42.378227,-71.035526
"1125","298 Lexington St # 3A, Boston, MA",2850,"4",42.3810676,-71.0289559
"1126","241 Paris St # 1, Boston, MA",2750,"3",42.375103,-71.034491
"1127","239 Maverick St # 3, Boston, MA",2800,"4",42.3683059,-71.034982
"1128","369 Maverick St, Boston, MA",2500,"3",42.3659187,-71.0298086
"1129","78 Eutaw St # 3, Boston, MA",2995,"4",42.3796199,-71.0365199
"1130","22 Frankfort St # 3, Boston, MA",3395,"4",42.3693842,-71.0356638
"1131","90 Gladstone St # 2, Boston, MA",3400,"5",42.389021,-71.003753
"1132","New St, Boston, MA",2292,"1",42.3716034,-71.0431591
"1133","52 Brooks St # 2, Boston, MA",1600,"2",42.3763883,-71.0331746
"1134","402 Saratoga St # 3, Boston, MA",2175,"3",42.3792455,-71.0297416
"1135","57 Lubec St # 1, Boston, MA",2400,"3",42.370008,-71.033598
"1136","124 Saratoga St # 1, East Boston, MA",2000,"2",42.3769192,-71.0355136
"1137","118 Princeton St UNIT 3, Boston, MA",1800,"2",42.377985,-71.035355
"1138","344 Meridian St # 1, Boston, MA",2550,"3",42.378435,-71.039494
"1139","42 Gove St # 1, Boston, MA",2400,"3",42.371634,-71.0373401
"1140","56 Everett St # 2, Boston, MA",2000,"2",42.368144,-71.035634
"1141","Maverick St, Boston, MA",1950,"2",42.3686559,-71.0355256
"1142","360 Meridian St APT 4, Boston, MA",2100,"2",42.3790535,-71.0392136
"1143","632 Saratoga St # R, Boston, MA",1500,"1",42.382259,-71.021841
"1144","420 Saratoga St # 1, Boston, MA",2500,"3",42.3795069,-71.029235
"1145","7 Drake Pl # 2, Boston, MA",1695,"1",42.3727943,-71.0361768
"1146","43 Saratoga St # B, Boston, MA",1900,"1",42.376158,-71.0375508
"1147","41 Saratoga St # A, Boston, MA",1900,"1",42.3761467,-71.0375816
"1148","Saratoga St, Boston, MA",2000,"2",42.3833097,-71.0183912
"1149","89 Princeton St # 3, Boston, MA",3000,"2",42.3773365,-71.0360224
"1150","449 Bennington St, Boston, MA",2500,"3",42.3807331,-71.0227619
"1151","Gove St, Boston, MA",2400,"3",42.3706454,-71.0357425
"1152","Maverick St, Boston, MA",2200,"2",42.3686559,-71.0355256
"1153","New St, East Boston, MA",3259,"2",42.3716034,-71.0431591
"1154","London St, Boston, MA",1600,"1",42.3732523,-71.0391579
"1155","242 Paris St # 1, Boston, MA",2750,"3",42.3755206,-71.0341758
"1156","Meridian St, Boston, MA",2550,"3",42.3771261,-71.0391537
"1157","236 Webster St # 1, East Boston, MA",2200,"2",42.364937,-71.0321802
"1158","174 Maverick St # 2, Boston, MA",1700,"2",42.3695049,-71.037153
"1159","184 Cowper St # 2, Boston, MA",1795,"1",42.382346,-71.0131963
"1160","449 Bennington St # 1MA, Boston, MA",2500,"3",42.3807331,-71.0227619
"1161","755 Saratoga St, Boston, MA",2400,"3",42.383584,-71.0171189
"1162","248 Lexington St # 2, Boston, MA",1900,"2",42.3801976,-71.0308478
"1163","Princeton St, Boston, MA",4200,"6",42.3788171,-71.0324869
"1164","56 Gladstone St # 1, Boston, MA",2300,"2",42.3890118,-71.0022127
"1165","116 Trenton St, Boston, MA",1700,"1",42.3795292,-71.0351295
"1166","New St, East Boston, MA",2475,"1",42.3716034,-71.0431591
"1167","44 Gove St # 1, Boston, MA",2400,"3",42.3715812,-71.0373097
"1168","Princeton St, Boston, MA",4200,"5",42.3788171,-71.0324869
"1169","Gladstone St, Boston, MA",3400,"5",42.3893389,-71.0051627
"1170","116 Trenton St UNIT 2, Boston, MA",1600,"1",42.3795292,-71.0351295
"1171","22 Princeton St, Boston, MA",2625,"3",42.376813,-71.038492
"1172","62 London St # 2, East Boston, MA",2000,"2",42.371634,-71.0407369
"1173","1119 Saratoga St, Boston, MA",2550,"3",42.3846372,-71.001628
"1174","271 Sumner St, East Boston, MA",2600,"3",42.3678591,-71.0377174
"1175","Brooks St, Boston, MA",2200,"2",42.3786683,-71.034939
"1176","6 Drake Pl # 2, Boston, MA",1695,"1",42.3727639,-71.0361944
"1177","43 Gove St, Boston, MA",2400,"3",42.3713689,-71.0375625
"1178","239 Webster St, Boston, MA",2000,"1",42.36454,-71.032235
"1179","119 Cottage St, Boston, MA",2600,"3",42.368564,-71.034118
"1180","8 Bennington St # 1O, Boston, MA",4800,"5",42.3751438,-71.0385751
"1181","246 Lexington St, Boston, MA",2000,"2",42.3803569,-71.0310609
"1182","9 Blackinton St # 3, Boston, MA",1995,"2",42.3880962,-71.003675
"1183","68 Prescott St, Boston, MA",2900,"4",42.3788417,-71.0294424
"1184","48 Lewis Mall, East Boston, MA",3000,"2",42.3673172,-71.0409641
"1185","261 Sumner St, Boston, MA",2850,"4",42.3504166,-71.0507874
"1186","Bayswater St, Boston, MA",2300,"2",42.3836643,-71.0022462
"1187","322 Saratoga St, Boston, MA",2850,"4",42.378736,-71.031285
"1188","375 Maverick St # 1A, East Boston, MA",2575,"3",42.365839,-71.029605
"1189","101 Orleans St APT 2, East Boston, MA",2550,"3",42.3694717,-71.0365678
"1190","143 Cottage St APT 1, Boston, MA",2550,"3",42.3691766,-71.0334317
"1191","28 Chelsea St APT 2, Boston, MA",2500,"3",42.3708007,-71.0380206
"1192","202 Falcon St # 1, Boston, MA",2500,"3",42.3821305,-71.0305718
"1193","202 Falcon St, Boston, MA",2550,"3",42.3821305,-71.0305718
"1194","45 Orleans St, Boston, MA",4500,"5",42.367899,-71.03795
"1195","265 Princeton St # 3, East Boston, MA",3750,"5",42.379698,-71.029545
"1196","803 Saratoga St, Boston, MA",3100,"4",42.3842187,-71.0155101
"1197","17 Frankfort St, Boston, MA",2575,"3",42.3692242,-71.0355391
"1198","438 Meridian St, Boston, MA",2650,"3",42.3817999,-71.0395379
"1199","1117 Saratoga St, Boston, MA",2550,"3",42.384657,-71.001818
"1200","261 Havre St UNIT A, Boston, MA",2900,"4",42.375703,-71.034642
"1201","41 Cottage St, Boston, MA",2400,"2",42.3668259,-71.0356843
"1202","1197 Saratoga St # 1, Boston, MA",2200,"3",42.383315,-70.998115
"1203","193 Everett St, Boston, MA",4200,"6",42.365749,-71.031232
"1204","76 Everett St, Boston, MA",1600,"1",42.367764,-71.034766
"1205","24 Orient Ave # 1, Boston, MA",2300,"3",42.389835,-71.0000673
"1206","177 Condor St, Boston, MA",2500,"3",42.382397,-71.033832
"1207","394 Meridian St # 1, Boston, MA",1600,"1",42.3797039,-71.039704
"1208","Bayswater St, Boston, MA",2300,"2",42.3836643,-71.0022462
"1209","Webster St, Boston, MA",3400,"2",42.3655982,-71.03444
"1210","100 Eutaw Street # FL 3RD, East Boston, MA",2995,"4",42.3800351,-71.0357027
"1211","172 Brandywyne Dr, Boston, MA",2175,"2",42.3881863,-71.0122643
"1212","173 Brandywyne Dr, Boston, MA",1738,"1",42.3866931,-71.0112469
"1213","41 Brandywyne Dr, Boston, MA",1771,"1",42.3863551,-71.0110156
"1214","33 Brandywyne Dr, Boston, MA",2175,"2",42.3863535,-71.0110146
"1215","46 Brandywyne Dr, Boston, MA",2690,"3",42.3865513,-71.0134071
"1216","218 Brandywyne Dr, Boston, MA",2269,"2",42.3871045,-71.0132939
"1217","119 Brandywyne Dr, Boston, MA",2571,"3",42.3873157,-71.0131025
"1218","Maverick St, Boston, MA",4000,"1",42.3686559,-71.0355256
"1219","Princeton St, Boston, MA",1700,"2",42.3788171,-71.0324869
"1220","35 Lamson St, Boston, MA",2400,"3",42.3666697,-71.0322022
"1221","146 Bremen St APT 2, East Boston, MA",2550,"3",42.372153,-71.035392
"1222","Havre St, Boston, MA",3000,"2",42.3733844,-71.0375547
"1223","679 Saratoga St # 2, Boston, MA",2300,"4",42.3825678,-71.019975
"1224","Saratoga St, Boston, MA",1450,"1",42.3833097,-71.0183912
"1225","350 Bremen St UNIT 204, Boston, MA",2275,"2",42.3776897,-71.0289379
"1226","Maverick St, Boston, MA",2800,"4",42.3686559,-71.0355256
"1227","62 Chelsea St # 1, Boston, MA",1500,"1",42.3715926,-71.0370571
"1228","11 New St, Boston, MA",2900,"1",42.3710228,-71.0434524
"1229","718 Saratoga St # 3, Boston, MA",3200,"4",42.3833743,-71.0186702
"1230","100 Marginal St, Boston, MA",2200,"1",42.3661653,-71.0374679
"1231","156 Bennington St # 4, Boston, MA",3400,"4",42.3771569,-71.0334309
"1232","156 Porter St, Boston, MA",2500,"1",42.3713341,-71.0325382
"1233","12 Cheever Ct # 2, Boston, MA",1900,"1",42.366407,-71.0351145
"1234","217 Maverick St, Boston, MA",1950,"2",42.368499,-71.035714
"1235","121 Cottage St # 3, East Boston, MA",3200,"4",42.3686555,-71.0340807
"1236","Lewis Mall, Boston, MA",3120,"2",42.3681683,-71.0402124
"1237","54 Russell St, Charlestown, MA",3000,"1",42.3796113,-71.0663119
"1238","Allston St, Charlestown, MA",2200,"1",42.3804864,-71.0634629
"1239","Gatehouse 75, 314",3380,"1",42.3755255,-71.0677331
"1240","267 Medford St # S, Charlestown, MA",2325,"1",42.3809668,-71.0616505
"1241","Brighton St, Boston, MA",2500,"1",42.3838953,-71.0776527
"1242","25 1st Ave # 322, Charlestown, MA",5350,"2",42.3744979,-71.0550605
"1243","69 Baldwin St, Boston, MA",2450,"2",42.3821812,-71.0699018
"1244","9 W School St APT 318, Boston, MA",4400,"1",42.3759213,-71.0668282
"1245","46 Monument Ave # STUDIO, Charlestown, MA",2000,"1",42.3750062,-71.0617577
"1246","23 Monument Ave # 1, Boston, MA",1800,"1",42.3743245,-71.0619333
"1247","Monument Ave, Boston, MA",1800,"1",42.3745568,-71.0619596
"1248","23 Union St APT 2, Boston, MA",3500,"2",42.3741084,-71.0646385
"1249","3 Allston St # 2, Charlestown, MA",2900,"2",42.3797198,-71.063905
"1250","Allston St, Charlestown, MA",2300,"1",42.3804864,-71.0634629
"1251","Monument Ave, Boston, MA",1800,"1",42.3745568,-71.0619596
"1252","Monument Ave, Charlestown, MA",1800,"1",42.3745568,-71.0619596
"1253","32 Parker St APT 1, Charlestown, MA",2850,"2",42.3827845,-71.0791854
"1254","27 Mystic St, Boston, MA",1875,"1",42.3801517,-71.0621978
"1255","64 Chestnut St APT 3, Boston, MA",3000,"2",42.356997,-71.0691184
"1256","8th St, Boston, MA",2500,"1",42.3742219,-71.0521025
"1257","Old Rutherford Ave, Charlestown, MA",3000,"3",42.3736707,-71.0647443
"1258","Caldwell St, Boston, MA",4800,"4",42.38486,-71.0780239
"1259","6-8 Bartlett St # 4, Boston, MA",3200,"2",42.3771954,-71.0618665
"1260","45 1st Ave, Boston, MA",3450,"1",42.37482,-71.0545533
"1261","19 Main St APT E, Boston, MA",3200,"2",42.3729421,-71.0619595
"1262","12 Sheafe St UNIT 2, Boston, MA",3600,"2",42.366058,-71.055661
"1263","2 Auburn Sq # 2F, Boston, MA",4000,"3",42.3814516,-71.0691325
"1264","Allston St, Boston, MA",3900,"3",42.3804864,-71.0634629
"1265","Allston St, Charlestown, MA",2600,"1",42.3804864,-71.0634629
"1266","Mount Vernon St, Boston, MA",5000,"2",42.3580155,-71.0685243
"1267","7 W School St # 501, Charlestown, MA",3397,"2",42.3762667,-71.0660902
"1268","Caldwell St, Charlestown, MA",4800,"4",42.3845311,-71.0780573
"1269","Allston St, Charlestown, MA",3800,"3",42.3804864,-71.0634629
"1270","Allston St, Charlestown, MA",2300,"1",42.3804864,-71.0634629
"1271","1st Ave, Charlestown, MA",3500,"2",42.3758035,-71.0529906
"1272","77 Pearl St UNIT 2, Boston, MA",2800,"2",42.3801039,-71.0628728
"1273","Caldwell St, Boston, MA",5000,"4",42.38486,-71.0780239
"1274","279 Main St # 3, Charlestown, MA",3700,"3",42.3774267,-71.0667847
"1275","42 8th St APT 1500, Charlestown, MA",2300,"1",42.3748987,-71.0528854
"1276","20 Harvard St UNIT 2, Boston, MA",2400,"1",42.3721956,-71.0632417
"1277","244 1st Ave, Charlestown, MA",4885,"2",42.3773617,-71.0505121
"1278","28 Pleasant St UNIT 1, Boston, MA",2450,"1",42.3748152,-71.0626328
"1279","23 Caldwell St, Boston, MA",4200,"4",42.3848283,-71.0780467
"1280","35 Pearl St, Boston, MA",1800,"1",42.3787873,-71.0640012
"1281","32 Caldwell St, Charlestown, MA",2400,"1",42.3849295,-71.0779738
"1282","15 Mount Vernon St UNIT 1, Boston, MA",1900,"1",42.322229,-71.059206
"1283","6 N Mead St UNIT 2, Charlestown, MA",3195,"2",42.3812066,-71.0670497
"1284","48 Brighton St # O8O, Boston, MA",1900,"1",42.384579,-71.0777899
"1285","115 Elm St # 2, Boston, MA",3000,"3",42.3803202,-71.0614807
"1286","27 High St # 2, Boston, MA",5800,"3",42.376243,-71.0622456
"1287","101 Warren St # 1, Charlestown, MA",2600,"1",42.3750722,-71.0632733
"1288","19 Allston St # GN3, Charlestown, MA",3000,"2",42.3802737,-71.0635719
"1289","1st Ave, Boston, MA",3200,"1",42.3758035,-71.0529906
"1290","Caldwell St, Boston, MA",2350,"1",42.38486,-71.0780239
"1291","1st Ave, Boston, MA",2600,"1",42.3758035,-71.0529906
"1292","15 1/2 Russell St # 3, Charlestown, MA",2600,"2",42.3792257,-71.064189
"1293","Russell St, Boston, MA",2795,"2",42.3799682,-71.0668992
"1294","3 Essex St APT G2, Charlestown, MA",2395,"2",42.3790133,-71.0690493
"1295","Brighton St, Charlestown, MA",2200,"1",42.3838953,-71.0776527
"1296","19 Allston St UNIT 3, Boston, MA",3000,"2",42.3802737,-71.0635719
"1297","1st Ave, Charlestown, MA",3500,"2",42.3758035,-71.0529906
"1298","3rd Ave, Charlestown, MA",3000,"2",42.3767354,-71.0531323
"1299","Russell St, Boston, MA",2795,"2",42.3799682,-71.0668992
"1300","Caldwell St, Boston, MA",2550,"1",42.38486,-71.0780239
"1301","17 Chestnut St # 2, Charlestown, MA",5000,"2",42.37409,-71.058733
"1302","9 Franklin St, Charlestown, MA",3200,"2",42.3783137,-71.0670203
"1303","11 Monument Ave # 1, Charlestown, MA",2100,"1",42.3739336,-71.0621748
"1304","106 13th St APT 122, Boston, MA",3000,"2",42.3772496,-71.0511097
"1305","3rd Ave, Charlestown, MA",3100,"2",42.3767354,-71.0531323
"1306","Caldwell St, Boston, MA",3050,"2",42.38486,-71.0780239
"1307","445 Main St, Boston, MA",3500,"2",42.3819567,-71.0712537
"1308","Perkins St, Charlestown, MA",2200,"1",42.3849304,-71.0806201
"1309","Perkins St, Charlestown, MA",2200,"1",42.3849304,-71.0806201
"1310","D St, Boston, MA",3500,"1",42.3413757,-71.0478367
"1311","Atlantic Ave, Boston, MA",9400,"2",42.3531274,-71.0547363
"1312","510 Atlantic Ave, Boston, MA",9400,"2",42.353904,-71.0520618
"1313","Congress St, Boston, MA",4828,"3",42.3515158,-71.0502561
"1314","499 Congress St, Boston, MA",4458,"2",42.3482517,-71.0410201
"1315","Atlantic Ave, Boston, MA",9400,"2",42.3531274,-71.0547363
"1316","Atlantic Ave, Boston, MA",9400,"2",42.3531274,-71.0547363
"1317","Atlantic Ave, Boston, MA",9400,"2",42.3531274,-71.0547363
"1318","Atlantic Ave, Boston, MA",9400,"2",42.3531274,-71.0547363
"1319","49 Melcher St, Boston, MA",3025,"1",42.349393,-71.0501922
"1320","25 Channel Ctr St UNIT 601, Boston, MA",4300,"2",42.3460694,-71.0507807
"1321","Melcher St, Boston, MA",3200,"1",42.3497155,-71.0503794
"1322","15 Sleeper St APT 206, Boston, MA",4400,"2",42.3519483,-71.0490117
"1323","255 Northern Ave # 1301, Boston, MA",2305,"1",42.348393,-71.0377998
"1324","321 Congress St # 1506, Boston, MA",5820,"2",42.350867,-71.04985
"1325","Stillings St, Boston, MA",2353,"1",42.3505555,-71.047276
"1326","305 Congress St # 1214, Boston, MA",5261,"3",42.351189,-71.050582
"1327","100 Seaport Blvd, Boston, MA",5499,"2",42.3515361,-71.0451443
"1328","33 Sleeper St APT 108, Boston, MA",3200,"2",42.3521311,-71.0486861
"1329","280 Congress St, Boston, MA",2995,"1",42.3534248,-71.0531177
"1330","348 Congress St # 703C, Boston, MA",5400,"2",42.3506068,-71.0485054
"1331","A St, Boston, MA",3000,"1",42.3452839,-71.0524492
"1332","Summer St, Boston, MA",2500,"1",42.3554504,-71.0605177
"1333","A St, Boston, MA",3999,"2",42.3452839,-71.0524492
"1334","66 Sleeper St, Boston, MA",4462,"2",42.3531214,-71.0471059
